drugbank_id,interactant_id,name,organism,known_action
DB14737,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB14737,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB14737,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00781,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB14754,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB14754,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB14754,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB14761,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB14761,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB14761,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB14761,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB14761,BE0000703,Bile salt export pump,Humans,unknown
DB14761,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB14761,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB14840,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB14840,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB14840,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB14845,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB14879,BE0009805,MexAB-OprM efflux system,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),no
DB14879,BE0009806,Catecholate siderophore receptor Fiu,Escherichia coli (strain K12),no
DB14879,BE0004172,Colicin I receptor,Escherichia coli (strain K12),no
DB14879,BE0009807,Putative outer membrane ferric siderophore receptor,Pseudomonas aeruginosa (strain UCBPP-PA14),no
DB14895,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB14909,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB14909,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB14962,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB14962,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB14962,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB14962,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB14962,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB14962,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB14973,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB14973,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB14973,BE0003645,Organic anion transporter 3,Humans,unknown
DB14989,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15011,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15035,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15059,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15059,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15059,BE0000703,Bile salt export pump,Humans,no
DB15059,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,no
DB15091,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15091,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15091,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB15097,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15097,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB15097,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB15097,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15102,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15102,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15102,BE0003647,Solute carrier family 22 member 2,Humans,no
DB15102,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB15133,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15133,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15133,BE0003648,Solute carrier family 22 member 1,Humans,no
DB15133,BE0003647,Solute carrier family 22 member 2,Humans,no
DB15133,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB15133,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB15133,BE0000703,Bile salt export pump,Humans,no
DB15149,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15149,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15233,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15233,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15233,BE0000703,Bile salt export pump,Humans,unknown
DB15233,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB15233,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB15266,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15275,BE0002369,ATP-binding cassette sub-family B member 5,Humans,no
DB15275,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15305,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB15305,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB15305,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15305,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15328,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15328,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15328,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB15328,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB15328,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB15328,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB15357,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15401,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15401,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15413,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB15413,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB15413,BE0001066,Solute carrier family 22 member 6,Humans,no
DB15442,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB15442,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB15442,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB15442,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15442,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15444,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB15444,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB15444,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15456,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15456,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15463,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15463,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB15463,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB15463,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB15566,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB15566,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15568,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15569,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15569,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15575,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB15575,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB15598,BE0001155,Integrin beta-3,Humans,unknown
DB15598,BE0008685,Natural resistance-associated macrophage protein 2,Humans,unknown
DB15617,BE0004850,Transferrin receptor,Humans,unknown
DB15673,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15685,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15685,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB15685,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB15688,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB15688,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB15688,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15688,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB15688,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB15719,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB15719,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB15719,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB15719,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB15719,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB15719,BE0000703,Bile salt export pump,Humans,unknown
DB15719,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB15822,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15822,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB15822,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB15822,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB15822,BE0001066,Solute carrier family 22 member 6,Humans,no
DB15822,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB15822,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB15822,BE0000703,Bile salt export pump,Humans,no
DB15874,BE0004494,Cation-dependent mannose-6-phosphate receptor,Humans,unknown
DB15982,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB15982,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB16098,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB16098,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB16098,BE0001066,Solute carrier family 22 member 6,Humans,no
DB16098,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB16098,BE0001032,ATP-dependent translocase ABCB1,Humans,no
